"icd9"	"icd9_string"	"phewas_code"	"phewas_string"	"exclude_range"	"rollup_bool"	"Ignore_bool"	"sex"	"pregnancy_related"	"category"	"category_string"
202.93	"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue involving intra-abdominal lymph nodes"	202.2	"Non-Hodgkins lymphoma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
202.94	"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue involving lymph nodes of axilla and upper limb"	202.2	"Non-Hodgkins lymphoma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
202.95	"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue involving lymph nodes of inguinal region and lower limb"	202.2	"Non-Hodgkins lymphoma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
202.96	"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue involving intrapelvic lymph nodes"	202.2	"Non-Hodgkins lymphoma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
202.97	"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue involving spleen"	202.2	"Non-Hodgkins lymphoma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
202.98	"Other and unspecified malignant neoplasms of lymphoid and histiocytic tissue involving lymph nodes of multiple sites"	202.2	"Non-Hodgkins lymphoma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203	"Multiple myeloma and immunoproliferative neoplasms"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203.0	"Multiple myeloma"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203.00	"Multiple myeloma without mention of having achieved remission"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203.01	"Multiple myeloma in remission"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203.02	"Multiple myeloma in relapse"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203.1	"Plasma cell leukemia"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
203.10	"Plasma cell leukemia without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
203.11	"Plasma cell leukemia in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
203.12	"Plasma cell leukemia in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
203.8	"Other immunoproliferative neoplasms"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203.80	"Other immunoproliferative neoplasms without mention of having achieved remission"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203.81	"Other immunoproliferative neoplasms in remission"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
203.82	"Other immunoproliferative neoplasms in relapse"	204.4	"Multiple myeloma"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204	"Lymphoid leukemia"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.0	"Lymphoid leukemia, acute"	204.11	"Lymphoid leukemia, acute"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.00	"Acute lymphoid leukemia without mention of having achieved remission"	204.11	"Lymphoid leukemia, acute"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.01	"Acute lymphoid leukemia in remission"	204.11	"Lymphoid leukemia, acute"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.02	"Lymphoid leukemia, acute in relapse"	204.11	"Lymphoid leukemia, acute"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.1	"Lymphoid leukemia, chronic"	204.12	"Lymphoid leukemia, chronic"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.10	"Chronic lymphoid leukemia without mention of having achieved remission"	204.12	"Lymphoid leukemia, chronic"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.11	"Chronic lymphoid leukemia in remission"	204.12	"Lymphoid leukemia, chronic"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.12	"Lymphoid leukemia, chronic in relapse"	204.12	"Lymphoid leukemia, chronic"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.2	"Lymphoid leukemia, subacute"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.20	"Subacute lymphoid leukemia without mention of having achieved remission"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.21	"Subacute lymphoid leukemia in remission"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.22	"Lymphoid leukemia, subacute in relapse"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.8	"Other lymphoid leukemia"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.80	"Other lymphoid leukemia without mention of having achieved remission"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.81	"Other lymphoid leukemia in remission"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.82	"Other lymphoid leukemia in relapse"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.9	"Unspecified lymphoid leukemia"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.90	"Unspecified lymphoid leukemia without mention of having achieved remission"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.91	"Unspecified lymphoid leukemia in remission"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
204.92	"Unspecified lymphoid leukemia in relapse"	204.1	"Lymphoid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205	"Myeloid leukemia"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.0	"Myeloid leukemia, acute"	204.21	"Myeloid leukemia, acute"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.00	"Acute myeloid leukemia without mention of having achieved remission"	204.21	"Myeloid leukemia, acute"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.01	"Acute myeloid leukemia in remission"	204.21	"Myeloid leukemia, acute"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.02	"Myeloid leukemia, acute in relapse"	204.21	"Myeloid leukemia, acute"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.1	"Myeloid leukemia, chronic"	204.22	"Myeloid leukemia, chronic"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.10	"Chronic myeloid leukemia without mention of having achieved remission"	204.22	"Myeloid leukemia, chronic"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.11	"Chronic myeloid leukemia in remission"	204.22	"Myeloid leukemia, chronic"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.12	"Myeloid leukemia, chronic in relapse"	204.22	"Myeloid leukemia, chronic"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.2	"Myeloid leukemia, subacute"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.20	"Subacute myeloid leukemia without mention of having achieved remission"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.21	"Subacute myeloid leukemia in remission"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.22	"Myeloid leukemia, subacute in relapse"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.3	"Myeloid sarcoma"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.30	"Myeloid sarcoma without mention of having achieved remission"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.31	"Myeloid sarcoma in remission"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.32	"Myeloid sarcoma in relapse"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.8	"Other myeloid leukemia"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.80	"Other myeloid leukemia without mention of having achieved remission"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.81	"Other myeloid leukemia in remission"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.82	"Other myeloid leukemia in relapse"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.9	"Unspecified myeloid leukemia"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.90	"Unspecified myeloid leukemia without mention of having achieved remission"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.91	"Unspecified myeloid leukemia in remission"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
205.92	"Unspecified myeloid leukemia in relapse"	204.2	"Myeloid leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206	"Monocytic leukemia"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.0	"Monocytic leukemia, acute"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.00	"Acute monocytic leukemia without mention of having achieved remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.01	"Acute monocytic leukemia in remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.02	"Monocytic leukemia, acute in relapse"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.1	"Monocytic leukemia, chronic"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.10	"Chronic monocytic leukemia without mention of having achieved remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.11	"Chronic monocytic leukemia in remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.12	"Monocytic leukemia, chronic in relapse"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.2	"Monocytic leukemia, subacute"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.20	"Subacute monocytic leukemia without mention of having achieved remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.21	"Subacute monocytic leukemia in remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.22	"Monocytic leukemia, subacute in relapse"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.8	"Other monocytic leukemia"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.80	"Other monocytic leukemia without mention of having achieved remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.81	"Other monocytic leukemia in remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.82	"Other monocytic leukemia in relapse"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.9	"Unspecified monocytic leukemia"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.90	"Unspecified monocytic leukemia without mention of having achieved remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.91	"Unspecified monocytic leukemia in remission"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
206.92	"Unspecified monocytic leukemia in relapse"	204.3	"Monocytic leukemia"	"200-204.99"	1	0	"Both"	0	2	"neoplasms"
207	"Other specified leukemia"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.0	"Acute erythremia and erythroleukemia"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.00	"Acute erythremia and erythroleukemia without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.01	"Acute erythremia and erythroleukemia in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.02	"Acute erythremia and erythroleukemia in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.1	"Chronic erythremia"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.10	"Chronic erythremia without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.11	"Chronic erythremia in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.12	"Chronic erythremia in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.2	"Megakaryocytic leukemia"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.20	"Megakaryocytic leukemia without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.21	"Megakaryocytic leukemia in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.22	"Megakaryocytic leukemia in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.8	"Other specified leukemia"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.80	"Other specified leukemia without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.81	"Other specified leukemia in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
207.82	"Other specified leukemia in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208	"Leukemia of unspecified cell type"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.0	"Leukemia of unspecified cell type, acute"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.00	"Acute leukemia of unspecified cell type without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.01	"Acute leukemia of unspecified cell type in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.02	"Leukemia of unspecified cell type, acute in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.1	"Leukemia of unspecified cell type, chronic"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.10	"Chronic leukemia of unspecified cell type without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.11	"Chronic leukemia of unspecified cell type in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.12	"Leukemia of unspecified cell type, chronic in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.2	"Leukemia of unspecified cell type, subacute"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.20	"Subacute leukemia of unspecified cell type without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.21	"Subacute leukemia of unspecified cell type in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.22	"Leukemia of unspecified cell type, subacute in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.8	"Other leukemia of unspecified cell type"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.80	"Other leukemia of unspecified cell type without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.81	"Other leukemia of unspecified cell type in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.82	"Other leukemia of unspecified cell type in relapse"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.9	"Unspecified leukemia"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.90	"Unspecified leukemia without mention of having achieved remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.91	"Unspecified leukemia in remission"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
208.92	"Leukemia in relapse NOS"	204	"Leukemia"	"200-204.99"	1	0	""	0	2	"neoplasms"
209	"Neuroendocrine tumors"	199	"Neoplasm of uncertain behavior"	"195-199.99"	1	0	"Both"	0	2	"neoplasms"
209.0	"Malignant carcinoid tumors of the small intestine"	159.2	"Malignant neoplasm of small intestine, including duodenum"	"140-159.99, 210-211.99"	1	0	"Both"	0	2	"neoplasms"
209.00	"Malignant carcinoid tumor of the small intestine, unspecified portion"	159.2	"Malignant neoplasm of small intestine, including duodenum"	"140-159.99, 210-211.99"	1	0	"Both"	0	2	"neoplasms"
209.01	"Malignant carcinoid tumor of the duodenum"	159.2	"Malignant neoplasm of small intestine, including duodenum"	"140-159.99, 210-211.99"	1	0	"Both"	0	2	"neoplasms"
209.02	"Malignant carcinoid tumor of the jejunum"	159.2	"Malignant neoplasm of small intestine, including duodenum"	"140-159.99, 210-211.99"	1	0	"Both"	0	2	"neoplasms"
209.03	"Malignant carcinoid tumor of the ileum"	159.2	"Malignant neoplasm of small intestine, including duodenum"	"140-159.99, 210-211.99"	1	0	"Both"	0	2	"neoplasms"
209.1	"Malignant carcinoid tumors of the appendix, large intestine, and rectum"	153.2	"Colon cancer"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.10	"Malignant carcinoid tumor of the large intestine, unspecified portion"	153.2	"Colon cancer"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.11	"Malignant carcinoid tumor of the appendix"	153.2	"Colon cancer"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.12	"Malignant carcinoid tumor of the cecum"	153.2	"Colon cancer"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.13	"Malignant carcinoid tumor of the ascending colon"	153.2	"Colon cancer"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.14	"Malignant carcinoid tumor of the transverse colon"	153.2	"Colon cancer"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.15	"Malignant carcinoid tumor of the descending colon"	153.2	"Colon cancer"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.16	"Malignant carcinoid tumor of the sigmoid colon"	153.2	"Colon cancer"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.17	"Malignant carcinoid tumor of the rectum"	153.3	"Malignant neoplasm of rectum, rectosigmoid junction, and anus"	"150-159.99, 208-208.99"	1	0	"Both"	0	2	"neoplasms"
209.2	"Malignant carcinoid tumors of other and unspecified sites"	195	"Cancer, suspected or other"	"195-199.99"	1	0	""	0	2	"neoplasms"
209.20	"Malignant carcinoid tumor of unknown primary site"	195	"Cancer, suspected or other"	"195-199.99"	1	0	""	0	2	"neoplasms"
209.21	"Malignant carcinoid tumor of the bronchus and lung"	165.1	"Cancer of bronchus; lung"	"160-165.99"	1	0	"Both"	0	2	"neoplasms"
209.22	"Malignant carcinoid tumor of the thymus"	202	"Cancer of other lymphoid, histiocytic tissue"	"200-204.99"	1	0	""	0	2	"neoplasms"
209.23	"Malignant carcinoid tumor of the stomach"	151	"Cancer of stomach"	"140-159.99, 210-211.99"	1	0	""	0	2	"neoplasms"
209.24	"Malignant carcinoid tumor of the kidney"	189.1	"Cancer of kidney and renal pelvis"	"188-189.99"	1	0	"Both"	0	2	"neoplasms"
209.25	"Malignant carcinoid tumor of the foregut NOS"	159	"Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum"	"140-159.99, 210-211.99"	1	0	""	0	2	"neoplasms"
209.26	"Malignant carcinoid tumor of the midgut NOS"	159	"Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum"	"140-159.99, 210-211.99"	1	0	""	0	2	"neoplasms"
209.27	"Malignant carcinoid tumor of the hindgut NOS"	159	"Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum"	"140-159.99, 210-211.99"	1	0	""	0	2	"neoplasms"
209.29	"Malignant carcinoid tumors of other sites"	195	"Cancer, suspected or other"	"195-199.99"	1	0	""	0	2	"neoplasms"
209.3	"Malignant poorly differentiated neuroendocrine tumors"	195	"Cancer, suspected or other"	"195-199.99"	1	0	""	0	2	"neoplasms"
209.30	"Malignant poorly differentiated neuroendocrine carcinoma, any site"	195	"Cancer, suspected or other"	"195-199.99"	1	0	""	0	2	"neoplasms"
209.31	"Merkel cell carcinoma of the face (ADDED)"	172.2	"Other non-epithelial cancer of skin"	"172-173.99"	1	0	"Both"	0	2	"neoplasms"
209.32	"Merkel cell carcinoma of the scalp & neck (ADDED)"	172.2	"Other non-epithelial cancer of skin"	"172-173.99"	1	0	"Both"	0	2	"neoplasms"
209.33	"Merkel cell carcinoma of the upper limb (ADDED)"	172.2	"Other non-epithelial cancer of skin"	"172-173.99"	1	0	"Both"	0	2	"neoplasms"
209.34	"Merkel cell carcinoma of the lower limb (ADDED)"	172.2	"Other non-epithelial cancer of skin"	"172-173.99"	1	0	"Both"	0	2	"neoplasms"
209.35	"Merkel cell carcinoma of the trunk (ADDED)"	172.2	"Other non-epithelial cancer of skin"	"172-173.99"	1	0	"Both"	0	2	"neoplasms"
209.36	"Merkel cell carcinoma of other sites (ADDED)"	172.2	"Other non-epithelial cancer of skin"	"172-173.99"	1	0	"Both"	0	2	"neoplasms"
209.4	"Benign carcinoid tumors of the small intestine"	209	"Neuroendocrine tumors"	"209-209.99"	1	0	""	0	2	"neoplasms"
